,0
14675,1
14676,0
14677,1
14678,0
14679,1
14680,1
14681,0
14682,1
14683,0
14684,1
14685,1
14686,0
14687,1
14688,1
14689,0
14690,1
14691,0
14692,1
14693,0
14694,0
14695,1
14696,0
14697,1
14698,0
14699,1
14700,0
14701,1
14702,0
14703,1
14704,0
14705,1
14706,0
14707,1
14708,0
14709,1
14710,0
14711,1
14712,0
14713,1
14714,0
14715,1
14716,0
14717,1
14718,0
14719,1
14720,0
14721,1
14722,0
14723,1
14724,0
14725,1
14726,0
14727,1
14728,0
14729,1
14730,0
14731,1
14732,0
14733,1
14734,0
14735,1
14736,0
14737,1
14738,0
14739,1
14740,0
14741,1
14742,0
14743,1
14744,0
14745,1
14746,0
14747,1
14748,0
14749,1
14750,0
14751,1
14752,0
14753,1
14754,0
14755,1
14756,0
14757,1
14758,0
14759,1
14760,0
14761,1
14762,0
14763,1
14764,0
14765,1
14766,0
14767,1
14768,0
14769,1
14770,0
14771,1
14772,0
14773,1
14774,0
14775,1
14776,0
14777,0
14778,1
14779,0
14780,1
14781,0
14782,1
14783,0
14784,1
14785,0
14786,1
14787,0
14788,1
14789,0
14790,1
14791,0
14792,1
14793,0
14794,1
14795,0
14796,1
14797,0
14798,1
14799,0
14800,1
14801,0
14802,1
14803,0
14804,1
14805,0
14806,1
14807,0
14808,1
14809,0
14810,1
14811,0
14812,1
14813,0
14814,1
14815,0
14816,1
14817,0
14818,1
14819,0
14820,0
14821,1
14822,0
14823,1
14824,0
14825,1
14826,0
14827,1
14828,0
14829,1
14830,0
14831,1
14832,0
14833,1
14834,0
14835,1
14836,0
14837,1
14838,0
14839,1
14840,0
14841,1
14842,0
14843,0
14844,1
14845,0
14846,1
14847,0
14848,1
14849,0
14850,1
14851,0
14852,1
14853,0
14854,1
14855,0
14856,1
14857,0
14858,1
14859,0
14860,0
14861,1
14862,0
14863,1
14864,0
14865,1
14866,0
14867,1
14868,0
14869,1
14870,0
14871,1
14872,0
14873,1
14874,0
14875,0
14876,1
14877,0
14878,1
14879,0
14880,1
14881,0
14882,1
14883,0
14884,1
14885,0
14886,1
14887,0
14888,0
14889,1
14890,0
14891,1
14892,0
14893,1
14894,0
14895,1
14896,0
14897,1
14898,0
14899,0
14900,1
14901,0
14902,1
14903,0
14904,1
14905,0
14906,1
14907,0
14908,0
14909,1
14910,0
14911,1
14912,0
14913,1
14914,0
14915,1
14916,0
14917,1
14918,0
14919,0
14920,1
14921,0
14922,1
14923,0
14924,1
14925,0
14926,1
14927,0
14928,0
14929,1
14930,0
14931,1
14932,0
14933,1
14934,0
14935,1
14936,0
14937,0
14938,1
14939,0
14940,1
14941,0
14942,1
14943,0
14944,1
14945,0
14946,1
14947,0
14948,1
14949,0
14950,1
14951,0
14952,1
14953,0
14954,1
14955,0
14956,0
14957,1
14958,0
14959,1
14960,0
14961,1
14962,0
14963,1
14964,0
14965,1
14966,0
14967,1
14968,0
14969,1
14970,0
14971,1
14972,0
14973,1
14974,0
14975,1
14976,0
14977,0
14978,1
14979,0
14980,1
14981,0
14982,1
14983,0
14984,1
14985,0
14986,1
14987,0
14988,1
14989,0
14990,1
14991,0
14992,0
14993,1
14994,0
14995,1
14996,0
14997,1
14998,0
14999,1
15000,0
15001,1
15002,0
15003,1
15004,0
15005,1
15006,0
15007,0
15008,1
15009,0
15010,1
15011,0
15012,1
15013,0
15014,1
15015,0
15016,1
15017,0
15018,0
15019,1
15020,0
15021,1
15022,0
15023,1
15024,0
15025,1
15026,0
15027,1
15028,0
15029,1
15030,0
15031,0
15032,1
15033,0
15034,1
15035,0
15036,1
15037,0
15038,1
15039,0
15040,1
15041,0
15042,0
15043,1
15044,0
15045,1
15046,0
15047,1
15048,0
15049,1
15050,0
15051,0
15052,1
15053,0
15054,1
15055,0
15056,1
15057,0
15058,1
15059,0
15060,0
15061,1
15062,0
15063,1
15064,0
15065,1
15066,0
15067,1
15068,0
15069,0
15070,1
15071,0
15072,1
15073,0
15074,1
15075,0
15076,0
15077,1
15078,0
15079,1
15080,0
15081,1
15082,0
15083,1
15084,1
15085,0
15086,1
15087,0
15088,0
15089,1
15090,1
15091,0
15092,0
15093,1
15094,1
15095,0
15096,0
15097,1
15098,1
15099,0
15100,0
15101,1
15102,1
15103,0
15104,0
15105,1
15106,1
15107,0
15108,0
15109,1
15110,1
15111,0
15112,1
15113,0
15114,0
15115,1
15116,1
15117,0
15118,0
15119,1
15120,1
15121,0
15122,0
15123,1
15124,1
15125,0
15126,0
15127,1
15128,1
15129,0
15130,1
15131,0
15132,0
15133,1
15134,1
15135,0
15136,0
15137,1
15138,1
15139,0
15140,0
15141,1
15142,1
15143,0
15144,1
15145,0
15146,0
15147,1
15148,1
15149,0
15150,0
15151,1
15152,1
15153,0
15154,1
15155,0
15156,0
15157,1
15158,1
15159,0
15160,0
15161,1
15162,1
15163,0
15164,1
15165,0
15166,0
15167,1
15168,1
15169,0
15170,1
15171,0
15172,0
15173,1
15174,1
15175,0
15176,0
15177,1
15178,1
15179,0
15180,1
15181,0
15182,0
15183,1
15184,1
15185,0
15186,1
15187,0
15188,1
15189,0
15190,0
15191,1
15192,1
15193,0
15194,1
15195,0
15196,0
15197,1
15198,1
15199,0
15200,1
15201,0
15202,1
15203,0
15204,0
15205,1
15206,1
15207,0
15208,1
15209,0
15210,0
15211,1
15212,1
15213,0
15214,1
15215,0
15216,1
15217,0
15218,1
15219,0
15220,0
15221,1
15222,1
15223,0
15224,1
15225,0
15226,1
15227,0
15228,1
15229,0
15230,0
15231,1
15232,1
15233,0
15234,1
15235,0
15236,1
15237,0
15238,1
15239,0
15240,1
15241,0
15242,1
15243,0
15244,1
15245,0
15246,1
15247,0
15248,1
15249,0
15250,1
15251,0
15252,1
15253,0
15254,1
15255,0
15256,1
15257,0
15258,1
15259,0
15260,1
15261,0
15262,1
15263,0
15264,0
15265,1
15266,1
15267,0
15268,0
15269,1
15270,1
15271,0
15272,1
15273,0
15274,1
15275,0
15276,1
15277,0
15278,1
15279,0
15280,1
15281,0
15282,1
15283,0
15284,1
15285,0
15286,1
15287,0
15288,1
15289,0
15290,1
15291,0
15292,1
15293,0
15294,1
15295,0
15296,1
15297,0
15298,1
15299,0
15300,1
15301,0
15302,1
15303,0
15304,1
15305,0
15306,1
15307,0
15308,1
15309,0
15310,1
15311,0
15312,1
15313,0
15314,1
15315,0
15316,1
15317,0
15318,1
15319,0
15320,1
15321,0
15322,1
15323,1
15324,0
15325,1
15326,0
15327,1
15328,0
15329,1
15330,0
15331,1
15332,0
15333,1
15334,0
15335,1
15336,0
15337,1
15338,0
15339,1
15340,0
15341,1
15342,0
15343,1
15344,0
15345,1
15346,0
15347,1
15348,0
15349,1
15350,0
15351,1
15352,0
15353,1
15354,0
15355,1
15356,0
15357,1
15358,0
15359,1
15360,0
15361,1
15362,1
15363,0
15364,1
15365,0
15366,1
15367,0
15368,1
15369,0
15370,1
15371,0
15372,1
15373,0
15374,1
15375,0
15376,1
15377,0
15378,1
15379,0
15380,1
15381,0
15382,1
15383,0
15384,1
15385,0
15386,1
15387,1
15388,0
15389,1
15390,0
15391,1
15392,0
15393,1
15394,0
15395,1
15396,0
15397,1
15398,0
15399,1
15400,0
15401,1
15402,0
15403,1
15404,0
15405,1
15406,1
15407,0
15408,0
15409,0
15410,1
15411,0
15412,1
15413,0
15414,1
15415,1
15416,1
15417,1
15418,0
15419,1
15420,0
15421,1
15422,1
15423,0
15424,1
15425,0
15426,1
15427,0
15428,1
15429,1
15430,0
15431,1
15432,0
15433,1
15434,1
15435,0
15436,1
15437,0
15438,1
15439,1
15440,0
15441,1
15442,0
15443,1
15444,0
15445,1
15446,1
15447,0
15448,1
15449,0
15450,1
15451,1
15452,0
15453,1
15454,0
15455,1
15456,1
15457,0
15458,1
15459,0
15460,1
15461,0
15462,1
15463,0
15464,1
15465,0
15466,1
15467,0
15468,1
15469,0
15470,1
15471,0
15472,1
15473,0
15474,1
15475,0
15476,1
15477,0
15478,1
15479,0
15480,1
15481,0
15482,1
15483,0
15484,1
15485,0
15486,1
15487,0
15488,1
15489,0
15490,1
15491,0
15492,1
15493,1
15494,0
15495,1
15496,0
15497,1
15498,0
15499,1
15500,0
15501,1
15502,0
15503,1
15504,0
15505,1
15506,0
15507,1
15508,0
15509,1
15510,0
15511,1
15512,0
15513,1
15514,0
15515,1
15516,0
15517,1
15518,0
15519,1
15520,0
15521,1
15522,0
15523,1
15524,0
15525,1
15526,0
15527,1
15528,0
15529,1
15530,0
15531,1
15532,0
15533,1
15534,1
15535,0
15536,1
15537,0
15538,1
15539,0
15540,1
15541,0
15542,1
15543,0
15544,1
15545,0
15546,1
15547,0
15548,1
15549,0
15550,1
15551,0
15552,1
15553,0
15554,1
15555,0
15556,1
15557,0
15558,1
15559,0
15560,1
15561,1
15562,0
15563,1
15564,0
15565,1
15566,0
15567,1
15568,0
15569,1
15570,0
15571,1
15572,0
15573,1
15574,0
15575,1
15576,0
15577,1
15578,0
15579,1
15580,1
15581,0
15582,1
15583,0
15584,1
15585,0
15586,1
15587,0
15588,1
15589,0
15590,1
15591,0
15592,1
15593,0
15594,1
15595,1
15596,0
15597,1
15598,0
15599,1
15600,0
15601,1
15602,0
15603,1
15604,0
15605,1
15606,0
15607,1
15608,1
15609,0
15610,1
15611,0
15612,1
15613,0
15614,1
15615,0
15616,0
15617,0
15618,1
15619,0
15620,1
15621,1
15622,1
15623,1
15624,0
15625,1
15626,1
15627,0
15628,1
15629,0
15630,1
15631,0
15632,1
15633,1
15634,0
15635,1
15636,0
15637,1
15638,1
15639,0
15640,1
15641,0
15642,1
15643,1
15644,0
15645,1
15646,0
15647,1
15648,1
15649,0
15650,1
15651,0
15652,1
15653,1
15654,0
15655,1
15656,0
15657,1
15658,1
15659,0
15660,1
15661,1
15662,0
15663,1
15664,0
15665,1
15666,0
15667,1
15668,0
15669,1
15670,0
15671,1
15672,0
15673,1
15674,0
15675,1
15676,0
15677,1
15678,0
15679,1
15680,0
15681,1
15682,0
15683,1
15684,0
15685,1
15686,0
15687,1
15688,0
15689,1
15690,0
15691,1
15692,0
15693,1
15694,0
15695,1
15696,0
15697,1
15698,0
15699,1
15700,0
15701,1
15702,0
15703,1
15704,0
15705,1
15706,0
15707,1
15708,0
15709,1
15710,0
15711,1
15712,0
15713,1
15714,0
15715,1
15716,0
15717,1
15718,0
15719,1
15720,0
15721,0
15722,1
15723,0
15724,1
15725,0
15726,1
15727,0
15728,1
15729,0
15730,1
15731,0
15732,1
15733,0
15734,1
15735,0
15736,1
15737,0
15738,1
15739,0
15740,1
15741,0
15742,1
15743,0
15744,1
15745,0
15746,1
15747,0
15748,1
15749,0
15750,1
15751,0
15752,0
15753,1
15754,0
15755,1
15756,0
15757,1
15758,0
15759,1
15760,0
15761,1
15762,0
15763,1
15764,0
15765,1
15766,0
15767,1
15768,0
15769,1
15770,0
15771,1
15772,0
15773,1
15774,0
15775,1
15776,0
15777,1
15778,0
15779,1
15780,0
15781,0
15782,1
15783,0
15784,1
15785,0
15786,1
15787,0
15788,1
15789,0
15790,1
15791,0
15792,1
15793,0
15794,1
15795,0
15796,1
15797,0
15798,1
15799,0
15800,1
15801,0
15802,0
15803,1
15804,0
15805,1
15806,0
15807,1
15808,0
15809,1
15810,0
15811,1
15812,0
15813,1
15814,0
15815,1
15816,0
15817,0
15818,1
15819,0
15820,1
15821,0
15822,1
15823,0
15824,1
15825,0
15826,1
15827,0
15828,1
15829,0
15830,1
15831,0
15832,0
15833,1
15834,0
15835,1
15836,0
15837,1
15838,0
15839,1
15840,0
15841,1
15842,0
15843,1
15844,0
15845,0
15846,1
15847,0
15848,1
15849,0
15850,1
15851,0
15852,1
15853,0
15854,1
15855,0
15856,0
15857,1
15858,0
15859,1
15860,0
15861,1
15862,0
15863,1
15864,0
15865,0
15866,1
15867,0
15868,1
15869,0
15870,1
15871,0
15872,1
15873,0
15874,0
15875,1
15876,0
15877,1
15878,0
15879,1
15880,0
15881,1
15882,0
15883,1
15884,0
15885,0
15886,1
15887,0
15888,0
15889,1
15890,0
15891,1
15892,0
15893,1
15894,0
15895,1
15896,0
15897,1
15898,0
15899,1
15900,0
15901,1
15902,0
15903,1
15904,0
15905,1
15906,0
15907,1
15908,0
15909,1
15910,0
15911,1
15912,1
15913,0
15914,1
15915,0
15916,1
15917,0
15918,1
15919,0
15920,1
15921,0
15922,1
15923,0
15924,1
15925,0
15926,1
15927,0
15928,1
15929,0
15930,1
15931,0
15932,1
15933,0
15934,1
15935,0
15936,1
15937,0
15938,1
15939,0
15940,1
15941,0
15942,1
15943,0
15944,1
15945,0
15946,1
15947,0
15948,1
15949,0
15950,1
15951,0
15952,1
15953,0
15954,1
15955,0
15956,1
15957,0
15958,1
15959,0
15960,1
15961,0
15962,1
15963,0
15964,1
15965,0
15966,1
15967,0
15968,1
15969,0
15970,1
15971,0
15972,1
15973,0
15974,1
15975,0
15976,1
15977,0
15978,1
15979,1
15980,0
15981,1
15982,0
15983,1
15984,0
15985,1
15986,0
15987,1
15988,0
15989,1
15990,0
15991,1
15992,0
15993,1
15994,0
15995,1
15996,0
15997,1
15998,0
15999,1
16000,0
16001,1
16002,0
16003,1
16004,0
16005,1
16006,0
16007,1
16008,0
16009,1
16010,0
16011,1
16012,1
16013,0
16014,1
16015,0
16016,1
16017,0
16018,1
16019,0
16020,1
16021,0
16022,1
16023,0
16024,1
16025,0
16026,1
16027,0
16028,1
16029,0
16030,1
16031,0
16032,1
16033,0
16034,1
16035,1
16036,0
16037,1
16038,0
16039,1
16040,0
16041,1
16042,0
16043,1
16044,0
16045,1
16046,0
16047,1
16048,0
16049,1
16050,0
16051,1
16052,1
16053,0
16054,1
16055,0
16056,1
16057,0
16058,1
16059,0
16060,1
16061,0
16062,0
16063,0
16064,1
16065,0
16066,1
16067,1
16068,1
16069,1
16070,0
16071,1
16072,1
16073,0
16074,1
16075,0
16076,1
16077,0
16078,1
16079,1
16080,0
16081,1
16082,0
16083,1
16084,1
16085,0
16086,1
16087,0
16088,1
16089,1
16090,0
16091,1
16092,0
16093,1
16094,0
16095,1
16096,1
16097,0
16098,1
16099,0
16100,1
16101,1
16102,0
16103,1
16104,0
16105,1
16106,1
16107,0
16108,1
16109,0
16110,1
16111,1
16112,0
16113,1
16114,0
16115,1
16116,0
16117,1
16118,0
16119,1
16120,0
16121,1
16122,0
16123,1
16124,0
16125,1
16126,0
16127,1
16128,0
16129,1
16130,0
16131,1
16132,0
16133,1
16134,0
16135,1
16136,0
16137,1
16138,0
16139,1
16140,0
16141,1
16142,0
16143,1
16144,0
16145,1
16146,0
16147,1
16148,0
16149,1
16150,0
16151,1
16152,0
16153,1
16154,0
16155,1
16156,0
16157,1
16158,0
16159,1
16160,0
16161,1
16162,0
16163,1
16164,0
16165,1
16166,0
16167,1
16168,0
16169,1
16170,0
16171,1
16172,0
16173,1
16174,1
16175,0
16176,1
16177,0
16178,1
16179,0
16180,1
16181,0
16182,1
16183,0
16184,1
16185,0
16186,1
16187,0
16188,1
16189,0
16190,1
16191,0
16192,1
16193,0
16194,1
16195,0
16196,1
16197,0
16198,1
16199,0
16200,1
16201,0
16202,1
16203,1
16204,0
16205,1
16206,0
16207,1
16208,0
16209,1
16210,0
16211,1
16212,0
16213,1
16214,0
16215,1
16216,0
16217,1
16218,0
16219,1
16220,0
16221,1
16222,0
16223,1
16224,0
16225,1
16226,0
16227,1
16228,0
16229,1
16230,1
16231,0
16232,1
16233,0
16234,1
16235,0
16236,1
16237,0
16238,1
16239,0
16240,1
16241,0
16242,1
16243,0
16244,1
16245,0
16246,1
16247,0
16248,1
16249,0
16250,1
16251,0
16252,1
16253,1
16254,0
16255,1
16256,0
16257,1
16258,0
16259,1
16260,0
16261,1
16262,0
16263,1
16264,0
16265,0
16266,0
16267,1
16268,0
16269,1
16270,0
16271,1
16272,0
16273,1
16274,1
16275,1
16276,1
16277,0
16278,1
16279,1
16280,0
16281,1
16282,0
16283,1
16284,1
16285,0
16286,1
16287,0
16288,1
16289,1
16290,0
16291,1
16292,0
16293,1
16294,1
16295,0
16296,1
16297,0
16298,1
16299,0
16300,1
16301,1
16302,0
16303,1
16304,0
16305,1
16306,0
16307,1
16308,0
16309,1
16310,0
16311,1
16312,0
16313,1
16314,0
16315,1
16316,0
16317,1
16318,0
16319,1
16320,0
16321,1
16322,0
16323,1
16324,0
16325,1
16326,0
16327,1
16328,0
16329,1
16330,0
16331,1
16332,0
16333,1
16334,0
16335,1
16336,0
16337,1
16338,0
16339,1
16340,1
16341,0
16342,1
16343,0
16344,1
16345,0
16346,1
16347,0
16348,1
16349,0
16350,1
16351,0
16352,1
16353,0
16354,1
16355,0
16356,1
16357,0
16358,1
16359,0
16360,1
16361,0
16362,1
16363,0
16364,1
16365,0
16366,1
16367,1
16368,0
16369,1
16370,0
16371,1
16372,0
16373,1
16374,0
16375,1
16376,0
16377,1
16378,0
16379,1
16380,0
16381,1
16382,0
16383,1
16384,0
16385,1
16386,0
16387,1
16388,0
16389,1
16390,0
16391,1
16392,1
16393,0
16394,1
16395,0
16396,1
16397,0
16398,1
16399,0
16400,1
16401,0
16402,1
16403,0
16404,1
16405,0
16406,1
16407,0
16408,1
16409,1
16410,0
16411,1
16412,0
16413,1
16414,0
16415,1
16416,0
16417,1
16418,0
16419,1
16420,0
16421,1
16422,0
16423,1
16424,1
16425,0
16426,1
16427,0
16428,1
16429,0
16430,1
16431,0
16432,0
16433,0
16434,1
16435,0
16436,1
16437,1
16438,1
16439,1
16440,0
16441,1
16442,0
16443,1
16444,1
16445,0
16446,1
16447,0
16448,1
16449,1
16450,0
16451,1
16452,0
16453,1
16454,0
16455,1
16456,1
16457,0
16458,1
16459,0
16460,1
16461,1
16462,0
16463,1
16464,0
16465,1
16466,1
16467,0
16468,1
16469,0
16470,1
16471,1
16472,0
16473,1
16474,0
16475,1
16476,1
16477,0
16478,1
16479,1
16480,0
16481,1
16482,0
16483,1
16484,0
16485,1
16486,0
16487,1
16488,0
16489,1
16490,0
16491,1
16492,0
16493,1
16494,0
16495,1
16496,0
16497,1
16498,0
16499,1
16500,0
16501,1
16502,0
16503,1
16504,1
16505,0
16506,1
16507,0
16508,1
16509,0
16510,1
16511,0
16512,1
16513,0
16514,1
16515,0
16516,1
16517,0
16518,1
16519,0
16520,1
16521,0
16522,1
16523,0
16524,1
16525,1
16526,0
16527,1
16528,0
16529,1
16530,0
16531,1
16532,0
16533,1
16534,0
16535,1
16536,0
16537,1
16538,0
16539,1
16540,0
16541,1
16542,0
16543,1
16544,1
16545,0
16546,1
16547,0
16548,1
16549,0
16550,1
16551,0
16552,1
16553,0
16554,1
16555,0
16556,1
16557,0
16558,1
16559,0
16560,1
16561,1
16562,0
16563,1
16564,0
16565,1
16566,0
16567,1
16568,0
16569,1
16570,0
16571,1
16572,0
16573,1
16574,0
16575,1
16576,0
16577,1
16578,0
16579,1
16580,1
16581,0
16582,1
16583,0
16584,1
16585,0
16586,1
16587,0
16588,1
16589,0
16590,1
16591,0
16592,1
16593,0
16594,0
16595,1
16596,0
16597,1
16598,0
16599,1
16600,1
16601,1
16602,1
16603,0
16604,1
16605,0
16606,1
16607,0
16608,1
16609,1
16610,0
16611,1
16612,0
16613,1
16614,1
16615,0
16616,1
16617,0
16618,1
16619,1
16620,0
16621,1
16622,0
16623,1
16624,1
16625,0
16626,1
16627,0
16628,1
16629,1
16630,0
16631,1
16632,0
16633,1
16634,1
16635,0
16636,1
16637,0
16638,0
16639,1
16640,0
16641,1
16642,1
16643,0
16644,1
16645,0
16646,1
16647,0
16648,1
16649,0
16650,1
16651,0
16652,1
16653,0
16654,1
16655,0
16656,1
16657,0
16658,1
16659,0
16660,1
16661,0
16662,1
16663,1
16664,0
16665,1
16666,0
16667,1
16668,0
16669,1
16670,0
16671,1
16672,0
16673,1
16674,0
16675,1
16676,0
16677,1
16678,0
16679,1
16680,0
16681,1
16682,1
16683,0
16684,1
16685,0
16686,1
16687,0
16688,1
16689,0
16690,1
16691,0
16692,1
16693,0
16694,1
16695,0
16696,1
16697,0
16698,1
16699,0
16700,1
16701,1
16702,0
16703,1
16704,0
16705,1
16706,0
16707,1
16708,0
16709,1
16710,0
16711,1
16712,0
16713,1
16714,0
16715,1
16716,0
16717,1
16718,1
16719,0
16720,1
16721,0
16722,1
16723,0
16724,1
16725,0
16726,1
16727,0
16728,1
16729,0
16730,1
16731,0
16732,1
16733,1
16734,0
16735,1
16736,0
16737,1
16738,0
16739,1
16740,0
16741,1
16742,0
16743,1
16744,0
16745,0
16746,0
16747,1
16748,0
16749,1
16750,1
16751,1
16752,1
16753,0
16754,1
16755,1
16756,0
16757,1
16758,0
16759,1
16760,0
16761,1
16762,1
16763,0
16764,1
16765,0
16766,1
16767,1
16768,0
16769,1
16770,0
16771,1
16772,0
16773,1
16774,1
16775,0
16776,1
16777,0
16778,1
16779,1
16780,0
16781,1
16782,0
16783,1
16784,1
16785,0
16786,1
16787,0
16788,1
16789,1
16790,0
16791,0
16792,1
16793,1
16794,0
16795,1
16796,0
16797,1
16798,0
16799,1
16800,0
16801,1
16802,0
16803,1
16804,0
16805,1
16806,0
16807,1
16808,0
16809,1
16810,0
16811,1
16812,0
16813,1
16814,0
16815,1
16816,1
16817,0
16818,1
16819,0
16820,1
16821,0
16822,1
16823,0
16824,1
16825,0
16826,1
16827,0
16828,1
16829,0
16830,1
16831,1
16832,0
16833,1
16834,0
16835,1
16836,0
16837,1
16838,0
16839,1
16840,0
16841,1
16842,0
16843,1
16844,0
16845,1
16846,0
16847,1
16848,1
16849,0
16850,1
16851,0
16852,1
16853,0
16854,1
16855,0
16856,1
16857,0
16858,1
16859,0
16860,1
16861,1
16862,0
16863,1
16864,0
16865,1
16866,0
16867,1
16868,0
16869,1
16870,0
16871,1
16872,1
16873,0
16874,1
16875,0
16876,1
16877,0
16878,1
16879,0
16880,1
16881,1
16882,0
16883,1
16884,0
16885,1
16886,0
16887,0
16888,0
16889,1
16890,0
16891,1
16892,1
16893,1
16894,1
16895,0
16896,1
16897,1
16898,0
16899,1
16900,0
16901,1
16902,0
16903,1
16904,1
16905,0
16906,1
16907,0
16908,1
16909,1
16910,0
16911,1
16912,0
16913,1
16914,1
16915,0
16916,1
16917,1
16918,0
16919,1
16920,0
16921,1
16922,1
16923,1
16924,0
16925,1
16926,0
16927,1
16928,0
16929,1
16930,0
16931,1
16932,0
16933,0
16934,1
16935,1
16936,0
16937,1
16938,0
16939,0
16940,1
16941,1
16942,0
16943,1
16944,0
16945,0
16946,1
16947,1
16948,0
16949,1
16950,0
16951,0
16952,1
16953,1
16954,0
16955,1
16956,0
16957,0
16958,1
16959,1
16960,0
16961,1
16962,0
16963,0
16964,1
16965,1
16966,0
16967,1
16968,0
16969,0
16970,1
16971,1
16972,0
16973,1
16974,0
16975,0
16976,1
16977,1
16978,0
16979,1
16980,0
16981,0
16982,1
16983,1
16984,0
16985,1
16986,0
16987,0
16988,1
16989,1
16990,0
16991,1
16992,0
16993,1
16994,0
16995,0
16996,1
16997,1
16998,0
16999,1
17000,0
17001,1
17002,0
17003,0
17004,1
17005,1
17006,0
17007,1
17008,0
17009,1
17010,0
17011,1
17012,0
17013,1
17014,0
17015,0
17016,1
17017,1
17018,0
17019,1
17020,0
17021,1
17022,0
17023,1
17024,0
17025,1
17026,0
17027,1
17028,0
17029,1
17030,0
17031,1
17032,0
17033,1
17034,0
17035,1
17036,0
17037,1
17038,0
17039,1
17040,0
17041,1
17042,0
17043,1
17044,0
17045,1
17046,0
17047,1
17048,0
17049,1
17050,0
17051,1
17052,0
17053,1
17054,0
17055,1
17056,0
17057,1
17058,0
17059,1
17060,0
17061,1
17062,0
17063,1
17064,0
17065,1
17066,0
17067,1
17068,0
17069,1
17070,0
17071,1
17072,0
17073,1
17074,0
17075,1
17076,0
17077,1
17078,0
17079,1
17080,1
17081,0
17082,1
17083,0
17084,1
17085,0
17086,1
17087,0
17088,1
17089,0
17090,1
17091,0
17092,1
17093,0
17094,1
17095,0
17096,1
17097,0
17098,1
17099,0
17100,1
17101,0
17102,1
17103,0
17104,1
17105,0
17106,1
17107,0
17108,1
17109,1
17110,0
17111,1
17112,0
17113,1
17114,0
17115,1
17116,0
17117,1
17118,0
17119,1
17120,0
17121,1
17122,0
17123,1
17124,0
17125,1
17126,0
17127,1
17128,1
17129,0
17130,1
17131,0
17132,1
17133,0
17134,1
17135,0
17136,1
17137,0
17138,1
17139,0
17140,1
17141,0
17142,1
17143,0
17144,1
17145,0
17146,1
17147,0
17148,1
17149,0
17150,0
17151,1
17152,0
17153,1
17154,0
17155,1
17156,1
17157,1
17158,1
17159,0
17160,1
17161,0
17162,1
17163,0
17164,1
17165,1
17166,0
17167,1
17168,0
17169,1
17170,0
17171,1
17172,1
17173,0
17174,1
17175,0
17176,1
17177,1
17178,0
17179,1
17180,0
17181,1
17182,1
17183,0
17184,1
17185,0
17186,1
17187,1
17188,0
17189,1
17190,0
17191,1
17192,1
17193,0
17194,1
17195,0
17196,1
17197,1
17198,0
17199,1
17200,0
17201,0
17202,1
17203,0
17204,1
17205,0
17206,1
17207,0
17208,1
17209,0
17210,1
17211,0
17212,1
17213,0
17214,1
17215,0
17216,1
17217,0
17218,1
17219,0
17220,1
17221,0
17222,1
17223,0
17224,1
17225,0
17226,1
17227,0
17228,1
17229,0
17230,1
17231,0
17232,1
17233,0
17234,1
17235,0
17236,1
17237,0
17238,1
17239,0
17240,1
17241,0
17242,1
17243,0
17244,0
17245,1
17246,0
17247,1
17248,0
17249,1
17250,0
17251,1
17252,0
17253,1
17254,0
17255,1
17256,0
17257,1
17258,0
17259,1
17260,0
17261,1
17262,0
17263,1
17264,0
17265,1
17266,0
17267,1
17268,0
17269,1
17270,0
17271,0
17272,1
17273,0
17274,1
17275,0
17276,1
17277,0
17278,1
17279,0
17280,1
17281,0
17282,1
17283,0
17284,1
17285,0
17286,1
17287,0
17288,1
17289,0
17290,1
17291,0
17292,0
17293,1
17294,0
17295,1
17296,0
17297,1
17298,0
17299,1
17300,0
17301,1
17302,0
17303,1
17304,0
17305,1
17306,0
17307,0
17308,1
17309,0
17310,1
17311,0
17312,1
17313,0
17314,1
17315,0
17316,1
17317,0
17318,1
17319,0
17320,1
17321,0
17322,0
17323,1
17324,0
17325,1
17326,0
17327,1
17328,0
17329,1
17330,0
17331,1
17332,0
17333,1
17334,0
17335,1
17336,0
17337,0
17338,1
17339,0
17340,1
17341,0
17342,1
17343,0
17344,1
17345,0
17346,1
17347,0
17348,1
17349,0
17350,0
17351,1
17352,0
17353,1
17354,0
17355,1
17356,0
17357,1
17358,0
17359,1
17360,0
17361,0
17362,1
17363,0
17364,1
17365,0
17366,1
17367,0
17368,1
17369,0
17370,1
17371,0
17372,0
17373,1
17374,0
17375,1
17376,0
17377,1
17378,0
17379,1
17380,0
17381,1
17382,0
17383,1
17384,1
17385,0
17386,1
17387,0
17388,1
17389,0
17390,1
17391,0
17392,1
17393,0
17394,1
17395,0
17396,1
17397,0
17398,1
17399,0
17400,1
17401,0
17402,1
17403,1
17404,0
17405,1
17406,0
17407,1
17408,0
17409,1
17410,0
17411,1
17412,0
17413,1
17414,0
17415,1
17416,0
17417,1
17418,0
17419,1
17420,0
17421,1
17422,0
17423,1
17424,1
17425,0
17426,1
17427,0
17428,1
17429,0
17430,1
17431,0
17432,1
17433,0
17434,1
17435,0
17436,1
17437,0
17438,1
17439,1
17440,0
17441,1
17442,0
17443,1
17444,0
17445,1
17446,0
17447,1
17448,0
17449,1
17450,0
17451,1
17452,1
17453,0
17454,1
17455,0
17456,1
17457,0
17458,1
17459,0
17460,1
17461,0
17462,1
17463,1
17464,0
17465,1
17466,0
17467,1
17468,0
17469,1
17470,0
17471,1
17472,0
17473,1
