,0
7217,1
7218,0
7219,0
7220,1
7221,0
7222,1
7223,0
7224,0
7225,1
7226,0
7227,1
7228,0
7229,1
7230,0
7231,1
7232,0
7233,1
7234,0
7235,1
7236,1
7237,0
7238,1
7239,0
7240,1
7241,0
7242,1
7243,0
7244,1
7245,0
7246,1
7247,0
7248,1
7249,0
7250,1
7251,0
7252,1
7253,0
7254,1
7255,0
7256,1
7257,0
7258,1
7259,0
7260,1
7261,0
7262,1
7263,0
7264,1
7265,0
7266,1
7267,0
7268,1
7269,0
7270,1
7271,0
7272,1
7273,0
7274,0
7275,1
7276,0
7277,1
7278,0
7279,1
7280,0
7281,1
7282,0
7283,1
7284,0
7285,1
7286,0
7287,1
7288,0
7289,1
7290,0
7291,1
7292,0
7293,1
7294,0
7295,1
7296,0
7297,1
7298,0
7299,1
7300,0
7301,1
7302,0
7303,0
7304,1
7305,0
7306,1
7307,0
7308,1
7309,0
7310,1
7311,0
7312,1
7313,0
7314,1
7315,0
7316,1
7317,0
7318,1
7319,0
7320,1
7321,0
7322,1
7323,0
7324,1
7325,0
7326,1
7327,0
7328,1
7329,0
7330,0
7331,1
7332,0
7333,1
7334,0
7335,1
7336,0
7337,1
7338,0
7339,1
7340,0
7341,1
7342,0
7343,1
7344,0
7345,1
7346,0
7347,1
7348,0
7349,0
7350,1
7351,0
7352,1
7353,0
7354,1
7355,0
7356,1
7357,0
7358,1
7359,0
7360,1
7361,0
7362,1
7363,0
7364,1
7365,0
7366,0
7367,1
7368,0
7369,1
7370,0
7371,1
7372,0
7373,1
7374,0
7375,1
7376,0
7377,1
7378,0
7379,1
7380,0
7381,1
7382,0
7383,0
7384,1
7385,0
7386,1
7387,0
7388,1
7389,0
7390,1
7391,0
7392,1
7393,0
7394,1
7395,0
7396,0
7397,1
7398,0
7399,1
7400,0
7401,1
7402,0
7403,1
7404,0
7405,1
7406,0
7407,0
7408,1
7409,0
7410,1
7411,0
7412,1
7413,0
7414,1
7415,0
7416,1
7417,0
7418,0
7419,1
7420,0
7421,1
7422,0
7423,1
7424,0
7425,1
7426,0
7427,0
7428,1
7429,0
7430,1
7431,0
7432,1
7433,0
7434,1
7435,0
7436,0
7437,1
7438,0
7439,1
7440,0
7441,1
7442,0
7443,1
7444,0
7445,1
7446,0
7447,1
7448,0
7449,1
7450,0
7451,1
7452,0
7453,1
7454,0
7455,1
7456,0
7457,1
7458,0
7459,1
7460,0
7461,0
7462,1
7463,0
7464,1
7465,0
7466,1
7467,0
7468,1
7469,0
7470,1
7471,0
7472,1
7473,0
7474,1
7475,0
7476,1
7477,0
7478,1
7479,0
7480,1
7481,0
7482,0
7483,1
7484,0
7485,1
7486,0
7487,1
7488,0
7489,1
7490,0
7491,1
7492,0
7493,1
7494,0
7495,1
7496,0
7497,0
7498,1
7499,0
7500,1
7501,0
7502,1
7503,0
7504,1
7505,0
7506,1
7507,0
7508,1
7509,0
7510,0
7511,1
7512,0
7513,1
7514,0
7515,1
7516,0
7517,1
7518,0
7519,1
7520,0
7521,1
7522,0
7523,1
7524,0
7525,0
7526,1
7527,0
7528,1
7529,0
7530,1
7531,0
7532,1
7533,0
7534,1
7535,0
7536,1
7537,0
7538,0
7539,1
7540,0
7541,1
7542,0
7543,1
7544,0
7545,1
7546,0
7547,1
7548,0
7549,0
7550,1
7551,0
7552,1
7553,0
7554,1
7555,0
7556,1
7557,0
7558,0
7559,1
7560,0
7561,1
7562,0
7563,1
7564,0
7565,1
7566,0
7567,0
7568,1
7569,0
7570,1
7571,0
7572,1
7573,0
7574,0
7575,1
7576,0
7577,1
7578,0
7579,1
7580,0
7581,0
7582,1
7583,0
7584,1
7585,0
7586,1
7587,0
7588,0
7589,1
7590,0
7591,1
7592,0
7593,1
7594,0
7595,1
7596,0
7597,1
7598,0
7599,1
7600,0
7601,1
7602,0
7603,1
7604,0
7605,1
7606,0
7607,1
7608,0
7609,1
7610,0
7611,1
7612,0
7613,1
7614,0
7615,1
7616,0
7617,0
7618,1
7619,0
7620,1
7621,0
7622,1
7623,0
7624,1
7625,0
7626,1
7627,0
7628,1
7629,0
7630,1
7631,0
7632,1
7633,0
7634,1
7635,0
7636,0
7637,1
7638,0
7639,1
7640,0
7641,1
7642,0
7643,1
7644,0
7645,1
7646,0
7647,1
7648,0
7649,1
7650,0
7651,1
7652,0
7653,0
7654,1
7655,0
7656,1
7657,0
7658,1
7659,0
7660,1
7661,0
7662,1
7663,0
7664,1
7665,0
7666,1
7667,0
7668,1
7669,0
7670,1
7671,0
7672,0
7673,1
7674,0
7675,1
7676,0
7677,1
7678,0
7679,1
7680,0
7681,1
7682,0
7683,1
7684,0
7685,0
7686,1
7687,0
7688,1
7689,0
7690,1
7691,0
7692,1
7693,0
7694,1
7695,0
7696,1
7697,0
7698,0
7699,1
7700,0
7701,1
7702,0
7703,1
7704,0
7705,1
7706,0
7707,1
7708,0
7709,1
7710,0
7711,0
7712,1
7713,0
7714,1
7715,0
7716,1
7717,0
7718,1
7719,0
7720,1
7721,0
7722,0
7723,1
7724,0
7725,1
7726,0
7727,1
7728,0
7729,1
7730,0
7731,1
7732,0
7733,0
7734,1
7735,0
7736,1
7737,0
7738,1
7739,0
7740,1
7741,0
7742,0
7743,1
7744,0
7745,0
7746,1
7747,1
7748,0
7749,1
7750,0
7751,1
7752,0
7753,1
7754,0
7755,1
7756,0
7757,1
7758,0
7759,1
7760,0
7761,1
7762,0
7763,1
7764,0
7765,1
7766,0
7767,1
7768,0
7769,1
7770,0
7771,1
7772,0
7773,1
7774,0
7775,1
7776,0
7777,1
7778,1
7779,0
7780,1
7781,0
7782,1
7783,0
7784,1
7785,0
7786,1
7787,0
7788,1
7789,0
7790,1
7791,0
7792,1
7793,0
7794,1
7795,0
7796,1
7797,0
7798,1
7799,0
7800,1
7801,1
7802,0
7803,1
7804,0
7805,1
7806,0
7807,1
7808,0
7809,1
7810,0
7811,1
7812,0
7813,1
7814,0
7815,1
7816,0
7817,1
7818,1
7819,0
7820,1
7821,0
7822,1
7823,0
7824,1
7825,0
7826,1
7827,0
7828,1
7829,0
7830,1
7831,0
7832,1
7833,1
7834,0
7835,1
7836,0
7837,1
7838,0
7839,1
7840,0
7841,1
7842,0
7843,1
7844,0
7845,1
7846,0
7847,1
7848,1
7849,0
7850,1
7851,0
7852,1
7853,0
7854,1
7855,0
7856,0
7857,0
7858,1
7859,0
7860,1
7861,0
7862,1
7863,1
7864,1
7865,1
7866,0
7867,1
7868,1
7869,0
7870,1
7871,0
7872,1
7873,1
7874,0
7875,1
7876,0
7877,1
7878,0
7879,1
7880,1
7881,0
7882,1
7883,0
7884,1
7885,1
7886,0
7887,1
7888,0
7889,1
7890,1
7891,0
7892,1
7893,1
7894,0
7895,1
7896,0
7897,1
7898,1
7899,0
7900,1
7901,0
7902,1
7903,0
7904,1
7905,1
7906,0
7907,1
7908,0
7909,1
7910,0
7911,1
7912,0
7913,1
7914,0
7915,1
7916,0
7917,1
7918,0
7919,1
7920,0
7921,1
7922,0
7923,1
7924,0
7925,1
7926,0
7927,1
7928,1
7929,0
7930,1
7931,0
7932,1
7933,0
7934,1
7935,0
7936,1
7937,0
7938,1
7939,0
7940,1
7941,0
7942,1
7943,0
7944,1
7945,0
7946,1
7947,0
7948,1
7949,0
7950,1
7951,1
7952,0
7953,1
7954,0
7955,1
7956,0
7957,1
7958,0
7959,1
7960,0
7961,1
7962,0
7963,1
7964,0
7965,1
7966,0
7967,1
7968,0
7969,1
7970,0
7971,1
7972,1
7973,0
7974,1
7975,0
7976,1
7977,0
7978,1
7979,0
7980,1
7981,0
7982,1
7983,0
7984,1
7985,0
7986,1
7987,0
7988,1
7989,0
7990,1
7991,1
7992,0
7993,1
7994,0
7995,1
7996,0
7997,1
7998,0
7999,1
8000,0
8001,1
8002,0
8003,1
8004,0
8005,1
8006,0
8007,1
8008,1
8009,0
8010,0
8011,0
8012,1
8013,0
8014,1
8015,0
8016,1
8017,1
8018,1
8019,1
8020,0
8021,1
8022,0
8023,1
8024,1
8025,0
8026,1
8027,0
8028,1
8029,0
8030,1
8031,1
8032,0
8033,1
8034,0
8035,1
8036,1
8037,0
8038,1
8039,0
8040,1
8041,1
8042,0
8043,1
8044,0
8045,1
8046,1
8047,0
8048,1
8049,0
8050,1
8051,1
8052,0
8053,1
8054,0
8055,1
8056,1
8057,1
8058,0
8059,1
8060,0
8061,1
8062,0
8063,0
8064,1
8065,0
8066,1
8067,0
8068,1
8069,0
8070,1
8071,0
8072,1
8073,0
8074,1
8075,0
8076,1
8077,0
8078,1
8079,0
8080,1
8081,0
8082,1
8083,0
8084,1
8085,0
8086,1
8087,0
8088,0
8089,1
8090,0
8091,1
8092,0
8093,1
8094,0
8095,1
8096,0
8097,1
8098,0
8099,1
8100,0
8101,1
8102,0
8103,1
8104,0
8105,1
8106,0
8107,0
8108,1
8109,0
8110,1
8111,0
8112,1
8113,0
8114,1
8115,0
8116,1
8117,0
8118,1
8119,0
8120,1
8121,0
8122,0
8123,1
8124,0
8125,1
8126,0
8127,1
8128,0
8129,1
8130,0
8131,1
8132,0
8133,1
8134,0
8135,1
8136,0
8137,0
8138,1
8139,0
8140,1
8141,0
8142,1
8143,0
8144,1
8145,0
8146,1
8147,0
8148,1
8149,0
8150,1
8151,0
8152,0
8153,1
8154,0
8155,1
8156,0
8157,1
8158,0
8159,1
8160,0
8161,1
8162,0
8163,1
8164,0
8165,0
8166,1
8167,0
8168,1
8169,0
8170,1
8171,0
8172,1
8173,0
8174,1
8175,0
8176,1
8177,0
8178,0
8179,1
8180,0
8181,1
8182,0
8183,1
8184,0
8185,1
8186,0
8187,0
8188,1
8189,0
8190,1
8191,0
8192,1
8193,0
8194,1
8195,0
8196,1
8197,0
8198,0
8199,1
8200,0
8201,1
8202,0
8203,1
8204,0
8205,1
8206,0
8207,0
8208,1
8209,0
8210,1
8211,0
8212,1
8213,0
8214,1
8215,0
8216,1
8217,1
8218,0
8219,1
8220,0
8221,1
8222,0
8223,1
8224,0
8225,1
8226,0
8227,1
8228,0
8229,1
8230,0
8231,1
8232,0
8233,1
8234,0
8235,1
8236,0
8237,1
8238,1
8239,0
8240,1
8241,0
8242,1
8243,0
8244,1
8245,0
8246,1
8247,0
8248,1
8249,0
8250,1
8251,0
8252,1
8253,0
8254,1
8255,0
8256,1
8257,0
8258,1
8259,0
8260,1
8261,1
8262,0
8263,1
8264,0
8265,1
8266,0
8267,1
8268,0
8269,1
8270,0
8271,1
8272,0
8273,1
8274,0
8275,1
8276,0
8277,1
8278,1
8279,0
8280,1
8281,0
8282,1
8283,0
8284,1
8285,0
8286,1
8287,0
8288,1
8289,0
8290,1
8291,0
8292,1
8293,1
8294,0
8295,1
8296,0
8297,1
8298,0
8299,1
8300,0
8301,1
8302,0
8303,1
8304,0
8305,1
8306,1
8307,0
8308,1
8309,0
8310,1
8311,0
8312,1
8313,0
8314,1
8315,0
8316,1
8317,0
8318,1
8319,1
8320,0
8321,0
8322,0
8323,1
8324,0
8325,1
8326,1
8327,1
8328,1
8329,0
8330,1
8331,0
8332,1
8333,0
8334,1
8335,1
8336,0
8337,1
8338,0
8339,1
8340,0
8341,1
8342,1
8343,0
8344,1
8345,0
8346,1
8347,0
8348,1
8349,1
8350,0
8351,1
8352,0
8353,1
8354,1
8355,0
8356,1
8357,0
8358,1
8359,0
8360,1
8361,1
8362,0
8363,1
8364,0
8365,1
8366,0
8367,1
8368,0
8369,1
8370,0
8371,1
8372,0
8373,1
8374,0
8375,1
8376,0
8377,1
8378,0
8379,1
8380,0
8381,1
8382,0
8383,1
8384,0
8385,1
8386,0
8387,1
8388,0
8389,1
8390,0
8391,1
8392,1
8393,0
8394,1
8395,0
8396,1
8397,0
8398,1
8399,0
8400,1
8401,0
8402,1
8403,0
8404,1
8405,0
8406,1
8407,0
8408,1
8409,0
8410,1
8411,0
8412,1
8413,0
8414,1
8415,0
8416,1
8417,0
8418,1
8419,0
8420,1
8421,0
8422,1
8423,0
8424,1
8425,0
8426,1
8427,0
8428,1
8429,0
8430,1
8431,0
8432,1
8433,0
8434,1
8435,0
8436,1
8437,0
8438,1
8439,0
8440,1
8441,0
8442,1
8443,1
8444,0
8445,1
8446,0
8447,1
8448,0
8449,1
8450,0
8451,1
8452,0
8453,1
8454,0
8455,1
8456,0
8457,1
8458,0
8459,1
8460,0
8461,1
8462,0
8463,1
8464,0
8465,1
8466,0
8467,1
8468,0
8469,1
8470,1
8471,0
8472,1
8473,0
8474,1
8475,0
8476,1
8477,0
8478,1
8479,0
8480,1
8481,0
8482,1
8483,0
8484,1
8485,0
8486,1
8487,0
8488,1
8489,0
8490,1
8491,1
8492,0
8493,1
8494,0
8495,1
8496,0
8497,1
8498,0
8499,1
8500,0
8501,1
8502,0
8503,1
8504,0
8505,1
8506,1
8507,0
8508,1
8509,0
8510,1
8511,0
8512,1
8513,0
8514,1
8515,0
8516,1
8517,0
8518,1
8519,0
8520,1
8521,0
8522,1
8523,1
8524,0
8525,1
8526,0
8527,0
8528,0
8529,1
8530,0
8531,1
8532,0
8533,1
8534,1
8535,1
8536,1
8537,0
8538,1
8539,0
8540,1
8541,1
8542,0
8543,1
8544,0
8545,1
8546,1
8547,0
8548,1
8549,0
8550,1
8551,0
8552,1
8553,1
8554,0
8555,1
8556,0
8557,1
8558,1
8559,0
8560,1
8561,0
8562,1
8563,1
8564,0
8565,1
8566,0
8567,1
8568,1
8569,0
8570,1
8571,0
8572,1
8573,1
8574,0
8575,1
8576,0
8577,1
8578,0
8579,1
8580,0
8581,1
8582,1
8583,0
8584,1
8585,0
8586,1
8587,0
8588,1
8589,0
8590,1
8591,0
8592,1
8593,0
8594,1
8595,0
8596,1
8597,0
8598,1
8599,0
8600,0
8601,1
8602,0
8603,1
8604,0
8605,1
8606,0
8607,1
8608,0
8609,1
8610,0
8611,1
8612,0
8613,1
8614,0
8615,1
8616,0
8617,1
8618,0
8619,1
8620,0
8621,1
8622,0
8623,1
8624,0
8625,1
8626,0
8627,1
8628,1
8629,0
8630,1
8631,0
8632,1
8633,0
8634,1
8635,0
8636,1
8637,0
8638,1
8639,0
8640,1
8641,0
8642,1
8643,0
8644,1
8645,0
8646,1
8647,0
8648,1
8649,0
8650,1
8651,0
8652,1
8653,0
8654,1
8655,0
8656,1
8657,0
8658,1
8659,0
8660,1
8661,0
8662,1
8663,0
8664,1
8665,0
8666,1
8667,0
8668,1
8669,0
8670,1
8671,0
8672,1
8673,0
8674,1
8675,0
8676,1
8677,0
8678,1
8679,0
8680,1
8681,0
8682,1
8683,0
8684,1
8685,0
8686,1
8687,0
8688,1
8689,0
8690,1
8691,0
8692,1
8693,1
8694,0
8695,1
8696,0
8697,1
8698,0
8699,1
8700,0
8701,1
8702,0
8703,1
8704,0
8705,1
8706,0
8707,1
8708,0
8709,1
8710,0
8711,1
8712,0
8713,1
8714,0
8715,1
8716,0
8717,1
8718,1
8719,0
8720,1
8721,0
8722,1
8723,0
8724,1
8725,0
8726,1
8727,0
8728,1
8729,0
8730,1
8731,0
8732,1
8733,0
8734,1
8735,0
8736,1
8737,0
8738,1
8739,1
8740,0
8741,1
8742,0
8743,1
8744,0
8745,1
8746,0
8747,1
8748,0
8749,1
8750,0
8751,1
8752,0
8753,1
8754,0
8755,1
8756,0
8757,1
8758,1
8759,0
8760,1
8761,0
8762,1
8763,0
8764,1
8765,0
8766,1
8767,0
8768,1
8769,0
8770,1
8771,0
8772,1
8773,0
8774,1
8775,1
8776,0
8777,1
8778,0
8779,0
8780,0
8781,1
8782,0
8783,1
8784,0
8785,1
8786,1
8787,1
8788,1
8789,0
8790,1
8791,0
8792,1
8793,1
8794,0
8795,1
8796,0
8797,1
8798,0
8799,1
8800,1
8801,0
8802,1
8803,0
8804,1
8805,0
8806,1
8807,1
8808,0
8809,1
8810,0
8811,1
8812,1
8813,0
8814,1
8815,0
8816,1
8817,1
8818,0
8819,1
8820,0
8821,1
8822,1
8823,0
8824,1
8825,0
8826,1
8827,0
8828,0
8829,1
8830,0
8831,1
8832,0
8833,1
8834,0
8835,1
8836,0
8837,1
8838,0
8839,1
8840,0
8841,1
8842,0
8843,1
8844,0
8845,1
8846,0
8847,1
8848,0
8849,1
8850,0
8851,1
8852,0
8853,1
8854,0
8855,1
8856,0
8857,1
8858,0
8859,1
8860,0
8861,1
8862,0
8863,1
8864,0
8865,1
8866,0
8867,1
8868,0
8869,1
8870,0
8871,1
8872,0
8873,1
8874,0
8875,1
8876,0
8877,1
8878,1
8879,0
8880,1
8881,0
8882,1
8883,0
8884,1
8885,0
8886,1
8887,0
8888,1
8889,0
8890,1
8891,0
8892,1
8893,0
8894,1
8895,0
8896,1
8897,0
8898,1
8899,0
8900,1
8901,0
8902,1
8903,0
8904,1
8905,0
8906,1
8907,0
8908,1
8909,1
8910,0
8911,1
8912,0
8913,1
8914,0
8915,1
8916,0
8917,1
8918,0
8919,1
8920,0
8921,1
8922,0
8923,1
8924,0
8925,1
8926,0
8927,1
8928,0
8929,1
8930,0
8931,1
8932,0
8933,1
8934,1
8935,0
8936,1
8937,0
8938,1
8939,0
8940,1
8941,0
8942,1
8943,0
8944,1
8945,0
8946,1
8947,0
8948,1
8949,0
8950,1
8951,0
8952,1
8953,1
8954,0
8955,1
8956,0
8957,1
8958,0
8959,1
8960,0
8961,1
8962,0
8963,1
8964,0
8965,1
8966,0
8967,1
8968,1
8969,0
8970,1
8971,0
8972,1
8973,0
8974,1
8975,0
8976,1
8977,0
8978,1
8979,0
8980,1
8981,0
8982,1
8983,0
8984,1
8985,1
8986,0
8987,1
8988,0
8989,1
8990,0
8991,1
8992,0
8993,1
8994,0
8995,1
8996,0
8997,1
8998,0
8999,0
9000,1
9001,0
9002,1
9003,0
9004,1
9005,1
9006,1
9007,1
9008,0
9009,1
9010,0
9011,1
9012,0
9013,1
9014,1
9015,0
9016,1
9017,0
9018,1
9019,1
9020,0
9021,1
9022,0
9023,1
9024,0
9025,1
9026,1
9027,0
9028,1
9029,0
9030,1
9031,1
9032,0
9033,1
9034,0
9035,1
9036,1
9037,0
9038,1
9039,0
9040,1
9041,1
9042,0
9043,0
9044,1
9045,0
9046,1
9047,0
9048,1
9049,0
9050,1
9051,0
9052,1
9053,1
9054,0
9055,1
9056,0
9057,1
9058,0
9059,1
9060,0
9061,1
9062,0
9063,1
9064,0
9065,1
9066,0
9067,1
9068,0
9069,1
9070,0
9071,1
9072,0
9073,1
9074,0
9075,1
9076,0
9077,1
9078,0
9079,1
9080,0
9081,1
9082,0
9083,1
9084,0
9085,1
9086,0
9087,1
9088,0
9089,1
9090,0
9091,1
9092,0
9093,1
9094,0
9095,1
9096,0
9097,1
9098,0
9099,0
9100,1
9101,0
9102,1
9103,0
9104,1
9105,0
9106,1
9107,0
9108,1
9109,0
9110,1
9111,0
9112,1
9113,0
9114,1
9115,0
9116,1
9117,0
9118,1
9119,0
9120,1
9121,0
9122,1
9123,0
9124,1
9125,0
9126,1
9127,0
9128,0
9129,1
9130,0
9131,1
9132,0
9133,1
9134,0
9135,1
9136,0
9137,1
9138,0
9139,1
9140,0
9141,1
9142,0
9143,1
9144,0
9145,1
9146,0
9147,1
9148,0
9149,1
9150,0
9151,1
9152,0
9153,0
9154,1
9155,0
9156,1
9157,0
9158,1
9159,0
9160,1
9161,0
9162,1
9163,0
9164,1
9165,0
9166,1
9167,0
9168,1
9169,0
9170,1
9171,0
9172,1
9173,0
9174,1
9175,0
9176,1
9177,0
9178,0
9179,1
9180,0
9181,1
9182,0
9183,1
9184,0
9185,1
9186,0
9187,1
9188,0
9189,1
9190,0
9191,1
9192,0
9193,1
9194,0
9195,1
9196,0
9197,1
9198,0
9199,0
9200,1
9201,0
9202,1
9203,0
9204,1
9205,0
9206,1
9207,0
9208,1
9209,0
9210,1
9211,0
9212,1
9213,0
9214,0
9215,1
9216,0
9217,1
9218,0
9219,1
9220,0
9221,1
9222,0
9223,1
9224,0
9225,1
9226,0
9227,1
9228,0
9229,1
9230,0
9231,0
9232,1
9233,0
9234,1
9235,0
9236,1
9237,0
9238,1
9239,0
9240,1
9241,0
9242,1
9243,0
9244,0
9245,1
9246,0
9247,1
9248,0
9249,1
9250,0
9251,1
9252,0
9253,1
9254,0
9255,0
9256,1
9257,0
9258,1
9259,0
9260,1
9261,0
9262,1
9263,0
9264,1
9265,0
9266,1
9267,0
9268,0
9269,1
9270,0
9271,0
9272,1
9273,0
9274,1
9275,0
9276,1
9277,0
9278,1
9279,0
9280,1
9281,0
9282,1
9283,0
9284,1
9285,0
9286,1
9287,0
9288,1
9289,0
9290,1
9291,0
9292,1
9293,0
9294,1
9295,0
9296,1
9297,0
9298,1
9299,0
9300,1
9301,0
9302,1
9303,0
9304,1
9305,0
9306,1
9307,0
9308,1
9309,0
9310,1
9311,0
9312,1
9313,0
9314,1
9315,0
9316,1
9317,0
9318,1
9319,0
9320,0
9321,1
9322,0
9323,1
9324,0
9325,1
9326,0
9327,1
9328,0
9329,1
9330,0
9331,1
9332,0
9333,1
9334,0
9335,1
9336,0
9337,1
9338,0
9339,1
9340,0
9341,1
9342,0
9343,1
9344,0
9345,1
9346,0
9347,0
9348,1
9349,0
9350,1
9351,0
9352,1
9353,0
9354,1
9355,0
9356,1
9357,0
9358,1
9359,0
9360,1
9361,0
9362,1
9363,0
9364,1
9365,0
9366,0
9367,1
9368,0
9369,1
9370,0
9371,1
9372,0
9373,1
9374,0
9375,1
9376,0
9377,1
9378,0
9379,1
9380,0
9381,0
9382,1
9383,0
9384,1
9385,0
9386,1
9387,0
9388,1
9389,0
9390,1
9391,0
9392,1
9393,0
9394,0
9395,1
9396,0
9397,1
9398,0
9399,1
9400,0
9401,1
9402,0
9403,1
9404,0
9405,1
9406,0
9407,0
9408,1
9409,0
9410,1
9411,0
9412,1
9413,0
9414,1
9415,0
9416,1
9417,0
9418,1
9419,0
9420,0
9421,1
9422,0
9423,1
9424,0
9425,1
9426,0
9427,1
9428,0
9429,1
9430,0
9431,1
9432,0
9433,0
9434,1
9435,0
9436,1
9437,0
9438,1
9439,0
9440,1
9441,0
9442,1
9443,0
9444,0
9445,1
9446,0
9447,1
9448,0
9449,1
9450,0
9451,1
9452,0
9453,1
9454,0
9455,1
9456,0
9457,1
9458,0
9459,1
9460,0
9461,1
9462,0
9463,1
9464,0
9465,1
9466,0
9467,1
9468,1
9469,0
9470,1
9471,0
9472,1
9473,0
9474,1
9475,0
9476,1
9477,0
9478,1
9479,0
9480,1
9481,0
9482,0
9483,1
9484,1
9485,0
9486,1
9487,0
9488,0
9489,1
9490,1
9491,0
9492,1
9493,0
9494,1
9495,0
9496,0
9497,1
9498,1
9499,0
9500,1
9501,0
9502,1
9503,0
9504,1
9505,0
9506,0
9507,1
9508,1
9509,0
9510,1
9511,0
9512,1
9513,0
9514,1
9515,0
9516,1
9517,0
9518,0
9519,1
9520,1
9521,0
9522,1
9523,0
9524,1
9525,0
9526,1
9527,0
9528,1
9529,0
9530,1
9531,0
9532,1
9533,0
9534,1
9535,0
9536,1
9537,0
9538,1
9539,0
9540,1
9541,0
9542,1
9543,0
9544,1
9545,0
9546,1
9547,0
9548,1
9549,0
9550,1
9551,0
9552,1
9553,0
9554,1
9555,0
9556,1
9557,0
9558,1
9559,0
9560,1
9561,0
9562,1
9563,0
9564,1
9565,0
9566,1
9567,1
9568,0
9569,1
9570,0
9571,1
9572,0
9573,1
9574,0
9575,1
9576,0
9577,1
9578,0
9579,1
9580,0
9581,1
9582,0
9583,1
9584,0
9585,1
9586,0
9587,1
9588,0
9589,1
9590,0
9591,1
9592,0
9593,1
9594,0
9595,1
9596,0
9597,1
9598,0
9599,1
9600,0
9601,1
9602,0
9603,1
9604,0
9605,1
9606,1
9607,0
9608,1
9609,0
9610,1
9611,0
9612,1
9613,0
9614,1
9615,0
9616,1
9617,0
9618,1
9619,0
9620,1
9621,0
9622,1
9623,0
9624,1
9625,0
9626,1
9627,0
9628,1
9629,0
9630,1
9631,0
9632,1
9633,0
9634,1
9635,0
9636,1
9637,0
9638,1
9639,1
9640,0
9641,1
9642,0
9643,1
9644,0
9645,1
9646,0
9647,1
9648,0
9649,1
9650,0
9651,1
9652,0
9653,1
9654,0
9655,0
9656,0
9657,1
9658,0
9659,1
9660,0
9661,1
9662,0
9663,1
9664,1
9665,1
9666,1
9667,0
9668,1
9669,1
9670,0
9671,1
9672,0
9673,1
9674,0
9675,1
9676,1
9677,0
9678,1
9679,0
9680,1
9681,1
9682,0
9683,1
9684,0
9685,1
9686,1
9687,0
9688,1
9689,0
9690,1
9691,0
9692,1
9693,1
9694,0
9695,1
9696,0
9697,1
9698,1
9699,0
9700,1
9701,0
9702,1
9703,1
9704,0
9705,1
9706,1
9707,0
9708,1
9709,0
9710,1
9711,1
9712,0
9713,0
9714,1
9715,0
9716,1
9717,0
9718,1
9719,0
9720,1
9721,0
9722,1
9723,0
9724,1
9725,0
9726,1
9727,0
9728,1
9729,0
9730,1
9731,0
9732,1
9733,0
9734,1
9735,0
9736,1
9737,0
9738,1
9739,0
9740,1
9741,0
9742,0
9743,1
9744,0
9745,1
9746,0
9747,1
9748,0
9749,1
9750,0
9751,1
9752,0
9753,1
9754,0
9755,1
9756,0
9757,1
9758,0
9759,1
9760,0
9761,1
9762,0
9763,0
9764,1
9765,0
9766,1
9767,0
9768,1
9769,0
9770,1
9771,0
9772,1
9773,0
9774,1
9775,0
9776,1
9777,0
9778,1
9779,0
9780,0
9781,1
9782,0
9783,1
9784,0
9785,1
9786,0
9787,1
9788,0
9789,1
9790,0
9791,1
9792,0
9793,1
9794,0
9795,0
9796,1
9797,0
9798,1
9799,0
9800,1
9801,0
9802,1
9803,0
9804,1
9805,0
9806,1
9807,0
9808,0
9809,1
9810,0
9811,1
9812,0
9813,1
9814,0
9815,1
9816,0
9817,1
9818,0
9819,1
9820,0
9821,0
9822,1
9823,0
9824,1
9825,0
9826,1
9827,0
9828,1
9829,0
9830,1
9831,0
9832,1
9833,0
9834,0
9835,1
9836,0
9837,1
9838,0
9839,1
9840,0
9841,1
9842,0
9843,1
9844,0
9845,0
9846,1
9847,0
9848,1
9849,0
9850,1
9851,0
9852,1
9853,0
9854,0
9855,1
9856,0
9857,1
9858,0
9859,1
9860,0
9861,1
9862,0
9863,0
9864,1
9865,0
9866,1
9867,0
9868,1
9869,0
9870,0
9871,1
9872,1
9873,0
9874,1
9875,0
9876,1
9877,0
9878,1
9879,0
9880,0
9881,1
9882,0
9883,1
9884,0
9885,1
9886,0
9887,1
9888,0
9889,1
9890,0
9891,1
9892,0
9893,1
9894,0
9895,1
9896,1
9897,0
9898,1
9899,0
9900,1
9901,0
9902,1
9903,0
9904,1
9905,0
9906,1
9907,0
9908,0
9909,1
9910,1
9911,0
9912,1
9913,0
9914,1
9915,0
9916,0
9917,1
9918,1
9919,0
9920,1
9921,0
9922,1
9923,0
9924,0
9925,1
9926,1
9927,0
9928,1
9929,0
9930,1
9931,0
9932,1
9933,0
9934,0
9935,1
9936,1
9937,0
9938,1
9939,0
9940,1
9941,0
9942,1
9943,0
9944,1
9945,0
9946,1
9947,0
9948,0
9949,1
9950,1
9951,0
9952,1
9953,0
9954,1
9955,0
9956,1
9957,0
9958,1
9959,0
9960,1
9961,0
9962,1
9963,0
9964,1
9965,0
9966,1
9967,0
9968,1
9969,0
9970,1
9971,0
9972,1
9973,0
9974,1
9975,0
9976,1
9977,0
9978,1
9979,0
9980,1
9981,0
9982,1
9983,0
9984,1
9985,0
9986,1
9987,0
9988,1
9989,0
9990,1
9991,0
9992,1
9993,0
9994,1
9995,0
9996,1
9997,0
9998,1
9999,1
10000,0
10001,1
10002,0
10003,1
10004,0
10005,1
10006,0
10007,1
10008,0
10009,1
10010,0
10011,1
10012,0
10013,1
10014,0
10015,1
